name,lon,lat
ASSAULT,-122.46579781118571,37.717970012136846
OTHER OFFENSES,-122.43228179167782,37.7642891955749
OTHER OFFENSES,-122.40691076779274,37.73796661587689
TRESPASS,-122.43228179167782,37.7642891955749
DRUNKENNESS,-122.48356927083759,37.7230650556781
OTHER OFFENSES,-122.46579781118571,37.717970012136846
OTHER OFFENSES,-122.42675653359983,37.803935230740926
WARRANTS,-122.40633841268496,37.75300428772233
ASSAULT,-122.4154527788212,37.76610616625396
MISSING PERSON,-122.41749942997069,37.753084671409006
MISSING PERSON,-122.41749942997069,37.753084671409006
WEAPON LAWS,-122.4788339462518,37.773733072762134
NON-CRIMINAL,-122.41749942997069,37.753084671409006
TRESPASS,-122.440597069904,37.75680079302465
VANDALISM,-122.40656817787,37.78780929595615
NON-CRIMINAL,-122.40656817787,37.78780929595615
WEAPON LAWS,-122.4788339462518,37.773733072762134
WEAPON LAWS,-122.3722286076572,37.72810378622553
WARRANTS,-122.4235598522892,37.75796228371551
SUSPICIOUS OCC,-122.3846019986928,37.73615242860701
OTHER OFFENSES,-122.42194948754688,37.7884881521135
STOLEN PROPERTY,-122.42194948754688,37.7884881521135
WARRANTS,-122.41809076669236,37.786100745164475
WEAPON LAWS,-122.41553300799913,37.782137299784225
OTHER OFFENSES,-122.41809076669236,37.786100745164475
OTHER OFFENSES,-122.41809076669236,37.786100745164475
OTHER OFFENSES,-122.4788339462518,37.773733072762134
OTHER OFFENSES,-122.40087951444096,37.7674890283426
DRUG/NARCOTIC,-122.38026816299656,37.72891713409957
DRUG/NARCOTIC,-122.4788339462518,37.773733072762134
WARRANTS,-122.39425123190092,37.781198014159024
WARRANTS,-122.39425123190092,37.781198014159024
WARRANTS,-122.40633841268496,37.75300428772233
SECONDARY CODES,-122.42248018580976,37.746765746367856
TRESPASS,-122.42248018580976,37.746765746367856
LARCENY/THEFT,-122.40642786236,37.787109454289954
OTHER OFFENSES,-122.4681583384999,37.77517233730997
ASSAULT,-122.42017277746616,37.73036843612582
WARRANTS,-122.42639101852149,37.733674915010404
ASSAULT,-122.42017277746616,37.73036843612582
WARRANTS,-122.40340479147905,37.775420706711
DRUG/NARCOTIC,-122.41398052096727,37.77556873258243
WARRANTS,-122.43280587840096,37.775160009153524
MISSING PERSON,-122.43515009981228,37.76175972435981
LARCENY/THEFT,-122.40441762074819,37.7963018735739
OTHER OFFENSES,-122.38026816299656,37.72891713409957
WARRANTS,-122.41241426358104,37.783003796453364
DRUG/NARCOTIC,-122.41566966144343,37.78211984889314
OTHER OFFENSES,-122.40816295385729,37.780534538527796
OTHER OFFENSES,-122.41214331058599,37.80675790231059
WARRANTS,-122.42194948754688,37.7884881521135
DRUG/NARCOTIC,-122.4788339462518,37.773733072762134
SECONDARY CODES,-122.47857956840551,37.78417270043404
DRUG/NARCOTIC,-122.434457353955,37.76097660908455
NON-CRIMINAL,-122.40183306247928,37.78903977166494
WARRANTS,-122.40985372994119,37.78338623793817
DRUG/NARCOTIC,-122.42109679693633,37.78429378029769
ARSON,-122.42109679693633,37.78429378029769
OTHER OFFENSES,-122.47857956840551,37.78417270043404
OTHER OFFENSES,-122.41241426358104,37.783003796453364
ASSAULT,-122.41585834309477,37.78305053668424
OTHER OFFENSES,-122.40564859283623,37.742760974959225
WARRANTS,-122.42345025876402,37.779212073190365
DRUG/NARCOTIC,-122.40816295385729,37.780534538527796
DRUG/NARCOTIC,-122.434457353955,37.76097660908455
OTHER OFFENSES,-122.40700425524052,37.77004910961195
DRUG/NARCOTIC,-122.40985372994119,37.78338623793817
OTHER OFFENSES,-122.41905269434929,37.75863240515618
OTHER OFFENSES,-122.40087951444096,37.7674890283426
OTHER OFFENSES,-122.41905269434929,37.75863240515618
SECONDARY CODES,-122.3722286076572,37.72810378622553
WARRANTS,-122.40340479147905,37.775420706711
VANDALISM,-122.42895003272692,37.767502732680114
WARRANTS,-122.42895003272692,37.767502732680114
VEHICLE THEFT,-122.41633027848052,37.78149464971014
"SEX OFFENSES, FORCIBLE",-122.36556542535305,37.80967070132394
VANDALISM,-122.40656817787,37.78780929595615
DRUG/NARCOTIC,-122.41553300799913,37.782137299784225
NON-CRIMINAL,-122.3846019986928,37.73615242860701
WARRANTS,-122.43515009981228,37.76175972435981
LARCENY/THEFT,-122.40684425627676,37.739401252810886
BURGLARY,-122.40656817787,37.78780929595615
LARCENY/THEFT,-122.40656817787,37.78780929595615
ASSAULT,-122.41214331058599,37.80675790231059
OTHER OFFENSES,-122.38498127690356,37.729604667480395
OTHER OFFENSES,-122.40087951444096,37.7674890283426
ASSAULT,-122.38498127690356,37.729604667480395
ASSAULT,-122.43276346998401,37.76142515268277
WEAPON LAWS,-122.41553300799913,37.782137299784225
WARRANTS,-122.41431785788087,37.77994440520465
WARRANTS,-122.40441762074819,37.7963018735739
OTHER OFFENSES,-122.40441762074819,37.7963018735739
WEAPON LAWS,-122.3722286076572,37.72810378622553
OTHER OFFENSES,-122.4246031578995,37.74624114718808
EMBEZZLEMENT,-122.40564859283623,37.742760974959225
LARCENY/THEFT,-122.4065209871443,37.785062942166064
NON-CRIMINAL,-122.39774442710336,37.729934693604356
OTHER OFFENSES,-122.4246031578995,37.74624114718808
WARRANTS,-122.434457353955,37.76097660908455
DRUG/NARCOTIC,-122.4788339462518,37.773733072762134
OTHER OFFENSES,-122.39774442710336,37.729934693604356
OTHER OFFENSES,-122.40564859283623,37.742760974959225
BURGLARY,-122.40564859283623,37.742760974959225
OTHER OFFENSES,-122.41431785788087,37.77994440520465
WARRANTS,-122.40671451277443,37.78167871037772
OTHER OFFENSES,-122.44427646885758,37.748496507769545
LARCENY/THEFT,-122.47564746078615,37.72852806274646
NON-CRIMINAL,-122.40665871100843,37.788274528578526
LARCENY/THEFT,-122.42659275467196,37.77007789898515
OTHER OFFENSES,-122.40642963346114,37.80656886145246
LARCENY/THEFT,-122.41506687647006,37.78356347963315
DRUG/NARCOTIC,-122.43226889442494,37.730139430902476
BURGLARY,-122.41506687647006,37.78356347963315
OTHER OFFENSES,-122.42358068715048,37.739884956595716
DRUG/NARCOTIC,-122.43315586900265,37.78126734680996
FRAUD,-122.41679124583551,37.780044607793315
DRUG/NARCOTIC,-122.41679124583551,37.780044607793315
OTHER OFFENSES,-122.40993928666401,37.77841537773494
TRESPASS,-122.42991733479981,37.765247739312784
WEAPON LAWS,-122.41796448376013,37.75869681664891
OTHER OFFENSES,-122.43226889442494,37.730139430902476
OTHER OFFENSES,-122.40586321263235,37.79802284521844
DRUG/NARCOTIC,-122.40993928666401,37.77841537773494
SUSPICIOUS OCC,-122.40769310852863,37.780163069119546
WARRANTS,-122.40586321263235,37.79802284521844
OTHER OFFENSES,-122.42160889320715,37.79550387107726
WARRANTS,-122.41353209908415,37.77345468079316
STOLEN PROPERTY,-122.42659275467196,37.77007789898515
ASSAULT,-122.42160889320715,37.79550387107726
DRUG/NARCOTIC,-122.41405629189116,37.782793107100616
NON-CRIMINAL,-122.41679124583551,37.780044607793315
LARCENY/THEFT,-122.40029686597452,37.7977831329828
TRESPASS,-122.40653911514815,37.75648641093089
DRUG/NARCOTIC,-122.43226889442494,37.730139430902476
SECONDARY CODES,-122.47088333315772,37.74985509776989
WEAPON LAWS,-122.41405629189116,37.782793107100616
WARRANTS,-122.41431785788087,37.77994440520465
ASSAULT,-122.47088333315772,37.74985509776989
ASSAULT,-122.47088333315772,37.74985509776989
OTHER OFFENSES,-122.40871060666346,37.78097067220534
WEAPON LAWS,-122.42486511679941,37.73662044963558
OTHER OFFENSES,-122.41431785788087,37.77994440520465
OTHER OFFENSES,-122.41936035276092,37.76183580123765
DRUG/NARCOTIC,-122.44693331097456,37.77000619883579
NON-CRIMINAL,-122.40642963346114,37.80656886145246
OTHER OFFENSES,-122.40642963346114,37.80656886145246
DRUG/NARCOTIC,-122.41550824278185,37.78165428060756
OTHER OFFENSES,-122.40671451277443,37.78167871037772
OTHER OFFENSES,-122.43538545494562,37.7239104470753
OTHER OFFENSES,-122.43538545494562,37.7239104470753
DRUG/NARCOTIC,-122.41550824278185,37.78165428060756
BURGLARY,-122.40642963346114,37.80656886145246
OTHER OFFENSES,-122.47088333315772,37.74985509776989
OTHER OFFENSES,-122.46660048054882,37.752802453920985
WARRANTS,-122.40340479147905,37.775420706711
BURGLARY,-122.40665871100843,37.788274528578526
OTHER OFFENSES,-122.47489915168848,37.72699053098607
OTHER OFFENSES,-122.47489915168848,37.72699053098607
OTHER OFFENSES,-122.40459414063395,37.730037999512845
OTHER OFFENSES,-122.40599763980394,37.74904759781389
OTHER OFFENSES,-122.46660048054882,37.752802453920985
OTHER OFFENSES,-122.40671451277443,37.78167871037772
WARRANTS,-122.40671451277443,37.78167871037772
OTHER OFFENSES,-122.40443518428951,37.77944111471778
OTHER OFFENSES,-122.41405629189116,37.782793107100616
OTHER OFFENSES,-122.40443518428951,37.77944111471778
VANDALISM,-122.42991733479981,37.765247739312784
OTHER OFFENSES,-122.42086722478798,37.72711201873469
WEAPON LAWS,-122.40642963346114,37.80656886145246
DRUG/NARCOTIC,-122.41531796699205,37.780717928599856
TRESPASS,-122.43315586900265,37.78126734680996
ASSAULT,-122.43315586900265,37.78126734680996
OTHER OFFENSES,-122.41936035276092,37.76183580123765
OTHER OFFENSES,-122.40332128984001,37.79553121515915
OTHER OFFENSES,-122.40332128984001,37.79553121515915
DRUG/NARCOTIC,-122.41790397756377,37.785167087551706
OTHER OFFENSES,-122.42066577132866,37.75210415530513
DRUG/NARCOTIC,-122.41531796699205,37.780717928599856
DRUG/NARCOTIC,-122.44693331097456,37.77000619883579
BURGLARY,-122.42991733479981,37.765247739312784
OTHER OFFENSES,-122.44101810888789,37.71645868308113
OTHER OFFENSES,-122.41588506578766,37.783516056415294
WEAPON LAWS,-122.40671451277443,37.78167871037772
OTHER OFFENSES,-122.44101810888789,37.71645868308113
OTHER OFFENSES,-122.41197948749405,37.780903969675826
BURGLARY,-122.39240303707109,37.72449869653792
WEAPON LAWS,-122.40671451277443,37.78167871037772
LARCENY/THEFT,-122.4874154595552,37.779847022349074
VANDALISM,-122.47805040173563,37.78414293750792
DRUG/NARCOTIC,-122.41790397756377,37.785167087551706
OTHER OFFENSES,-122.38758678075612,37.75026529186443
WARRANTS,-122.41197948749405,37.780903969675826
OTHER OFFENSES,-122.42174460495241,37.7405796744409
OTHER OFFENSES,-122.42086722478798,37.72711201873469
WARRANTS,-122.40993928666401,37.77841537773494
OTHER OFFENSES,-122.41588506578766,37.783516056415294
OTHER OFFENSES,-122.40671451277443,37.78167871037772
NON-CRIMINAL,-122.41860971910221,37.74744530714946
"SEX OFFENSES, FORCIBLE",-122.41860971910221,37.74744530714946
STOLEN PROPERTY,-122.40642963346114,37.80656886145246
DRUG/NARCOTIC,-122.41550824278185,37.78165428060756
FRAUD,-122.41431785788087,37.77994440520465
OTHER OFFENSES,-122.44427646885758,37.748496507769545
WEAPON LAWS,-122.41796448376013,37.75869681664891
WEAPON LAWS,-122.40642963346114,37.80656886145246
VANDALISM,-122.40665871100843,37.788274528578526
OTHER OFFENSES,-122.41796448376013,37.75869681664891
WEAPON LAWS,-122.40642963346114,37.80656886145246
LIQUOR LAWS,-122.44693331097456,37.77000619883579
OTHER OFFENSES,-122.41531796699205,37.780717928599856
WEAPON LAWS,-122.42160889320715,37.79550387107726
DRUG/NARCOTIC,-122.41790397756377,37.785167087551706
OTHER OFFENSES,-122.42066577132866,37.75210415530513
VEHICLE THEFT,-122.40493441333855,37.781498721321796
LARCENY/THEFT,-122.40665871100843,37.788274528578526
VANDALISM,-122.47805040173563,37.78414293750792
VANDALISM,-122.40340479147905,37.775420706711
VANDALISM,-122.40665871100843,37.788274528578526
DRUG/NARCOTIC,-122.43418956398601,37.78263461378845
OTHER OFFENSES,-122.40642963346114,37.80656886145246
OTHER OFFENSES,-122.43418956398601,37.78263461378845
OTHER OFFENSES,-122.40871060666346,37.78097067220534
ASSAULT,-122.42914956352898,37.78396723368177
WARRANTS,-122.44087952185316,37.77753219352177
LARCENY/THEFT,-122.42539432272238,37.776519562167856
OTHER OFFENSES,-122.44087952185316,37.77753219352177
WARRANTS,-122.41474383538244,37.778719262789004
OTHER OFFENSES,-122.3962513959873,37.78525828576994
DRUNKENNESS,-122.41550824278185,37.78165428060756
ASSAULT,-122.46683520872122,37.77902424160244
DRUG/NARCOTIC,-122.44087952185316,37.77753219352177
ASSAULT,-122.40801133606098,37.76924444936553
WARRANTS,-122.43869507536512,37.71969202629292
OTHER OFFENSES,-122.40776879803215,37.77435213448377
ASSAULT,-122.40901120663872,37.78113405682432
LARCENY/THEFT,-122.4065209871443,37.785062942166064
ASSAULT,-122.4065209871443,37.785062942166064
NON-CRIMINAL,-122.47410271041605,37.74317449699626
NON-CRIMINAL,-122.3962513959873,37.78525828576994
ASSAULT,-122.45002660304331,37.731440080612266
WARRANTS,-122.41474383538244,37.778719262789004
MISSING PERSON,-122.40801449292015,37.78595077676135
WARRANTS,-122.40340479147905,37.775420706711
WARRANTS,-122.40340479147905,37.775420706711
ASSAULT,-122.41389315595084,37.782346520673045
ASSAULT,-122.42914956352898,37.78396723368177
WARRANTS,-122.40674221199421,37.79047328306053
TRESPASS,-122.40674221199421,37.79047328306053
VANDALISM,-122.41550824278185,37.78165428060756
ASSAULT,-122.40674221199421,37.79047328306053
WEAPON LAWS,-122.42215864567726,37.768440391576576
WEAPON LAWS,-122.45466231192688,37.72348716551978
DRUG/NARCOTIC,-122.43390867197432,37.78504574658565
SECONDARY CODES,-122.46683520872122,37.77902424160244
STOLEN PROPERTY,-122.41945807315328,37.78449901979975
ASSAULT,-122.42215864567726,37.768440391576576
ASSAULT,-122.45466231192688,37.72348716551978
WEAPON LAWS,-122.467920558288,37.713595020673615
WARRANTS,-122.40801449292015,37.78595077676135
OTHER OFFENSES,-122.44025334298338,37.71604001078492
ASSAULT,-122.45466231192688,37.72348716551978
OTHER OFFENSES,-122.467920558288,37.713595020673615
NON-CRIMINAL,-122.467920558288,37.713595020673615
DRUG/NARCOTIC,-122.44087952185316,37.77753219352177
STOLEN PROPERTY,-122.42539432272238,37.776519562167856
OTHER OFFENSES,-122.44025334298338,37.71604001078492
WEAPON LAWS,-122.467920558288,37.713595020673615
STOLEN PROPERTY,-122.467920558288,37.713595020673615
TRESPASS,-122.416696931762,37.76766710632956
MISSING PERSON,-122.40672532952942,37.75856416917093
WARRANTS,-122.44087952185316,37.77753219352177
WARRANTS,-122.43933746505621,37.79942459891235
LARCENY/THEFT,-122.40801449292015,37.78595077676135
ASSAULT,-122.45466231192688,37.72348716551978
LARCENY/THEFT,-122.47410271041605,37.74317449699626
DRUG/NARCOTIC,-122.44087952185316,37.77753219352177
FORGERY/COUNTERFEITING,-122.44087952185316,37.77753219352177
WEAPON LAWS,-122.44087952185316,37.77753219352177
LARCENY/THEFT,-122.40669059226074,37.785207191841934
OTHER OFFENSES,-122.41838200860715,37.78325837709494
VANDALISM,-122.42109715964182,37.78004516376039
OTHER OFFENSES,-122.43633161568803,37.71695335267556
ASSAULT,-122.45316550205351,37.720964525374775
DRUG/NARCOTIC,-122.44087952185316,37.77753219352177
ASSAULT,-122.45316550205351,37.720964525374775
DRUG/NARCOTIC,-122.467920558288,37.713595020673615
OTHER OFFENSES,-122.441056144882,37.72588908236771
WEAPON LAWS,-122.44087952185316,37.77753219352177
NON-CRIMINAL,-122.441056144882,37.72588908236771
OTHER OFFENSES,-122.46593294445287,37.73704620039119
OTHER OFFENSES,-122.46593294445287,37.73704620039119
OTHER OFFENSES,-122.41335418701843,37.76907480038466
OTHER OFFENSES,-122.43633161568803,37.71695335267556
TRESPASS,-122.416696931762,37.76766710632956
WARRANTS,-122.40901120663872,37.78113405682432
TRESPASS,-122.416696931762,37.76766710632956
OTHER OFFENSES,-122.384417093311,37.73022960107613
ASSAULT,-122.4354028063245,37.72557839222878
ASSAULT,-122.42914956352898,37.78396723368177
ASSAULT,-122.46026683425522,37.77734978575178
OTHER OFFENSES,-122.43156562228438,37.79009189644066
WEAPON LAWS,-122.42215864567726,37.768440391576576
STOLEN PROPERTY,-122.41335418701843,37.76907480038466
BURGLARY,-122.41335418701843,37.76907480038466
WARRANTS,-122.4065209871443,37.785062942166064
LARCENY/THEFT,-122.41945807315328,37.78449901979975
OTHER OFFENSES,-122.41945807315328,37.78449901979975
KIDNAPPING,-122.46683520872122,37.77902424160244
ASSAULT,-122.40901120663872,37.78113405682432
WARRANTS,-122.40340479147905,37.775420706711
LARCENY/THEFT,-122.47410271041605,37.74317449699626
OTHER OFFENSES,-122.42539432272238,37.776519562167856
ASSAULT,-122.40901120663872,37.78113405682432
OTHER OFFENSES,-122.42238859985193,37.76483195214429
BURGLARY,-122.42161537533748,37.7742412631485
OTHER OFFENSES,-122.48566705503436,37.7790623532174
WARRANTS,-122.509433074341,37.779849075879056
ASSAULT,-122.43080758169957,37.76941133366854
LARCENY/THEFT,-122.41802533885112,37.77598197218414
WARRANTS,-122.41299748806792,37.75257224622256
VANDALISM,-122.41214331058599,37.80675790231059
TRESPASS,-122.3966122610142,37.795044676338954
LARCENY/THEFT,-122.38819129762928,37.7617411183416
OTHER OFFENSES,-122.38811267232349,37.72766899239085
ASSAULT,-122.45346119546973,37.708475387264535
OTHER OFFENSES,-122.43497420175409,37.72817222538623
ASSAULT,-122.46463052713716,37.72730332250728
ASSAULT,-122.38811267232349,37.72766899239085
OTHER OFFENSES,-122.43080758169957,37.76941133366854
STOLEN PROPERTY,-122.41197948749405,37.780903969675826
VEHICLE THEFT,-122.40398736848893,37.73180368638945
OTHER OFFENSES,-122.47616910957994,37.780474533142964
DRUG/NARCOTIC,-122.41967178029562,37.76505012146682
OTHER OFFENSES,-122.40669059226074,37.785207191841934
OTHER OFFENSES,-122.3985958099134,37.75368415314179
ASSAULT,-122.41214331058599,37.80675790231059
DRIVING UNDER THE INFLUENCE,-122.40598450618026,37.756931858203934
LARCENY/THEFT,-122.45427542540878,37.71721121286125
OTHER OFFENSES,-122.49371734448135,37.73190931279987
OTHER OFFENSES,-122.41431785788087,37.77994440520465
TRESPASS,-122.4076335207421,37.78418935014246
TRESPASS,-122.4188918109863,37.756216662721634
SUSPICIOUS OCC,-122.40257868494491,37.786678960028134
DRUNKENNESS,-122.40506548307673,37.79801347454874
VANDALISM,-122.41779128527668,37.76758565252361
RECOVERED VEHICLE,-122.3985958099134,37.75368415314179
OTHER OFFENSES,-122.41779128527668,37.76758565252361
OTHER OFFENSES,-122.49371734448135,37.73190931279987
DRUG/NARCOTIC,-122.3985958099134,37.75368415314179
LARCENY/THEFT,-122.40538573596871,37.70864735523271
OTHER OFFENSES,-122.42039487496012,37.74468822280299
NON-CRIMINAL,-122.38811267232349,37.72766899239085
DRUG/NARCOTIC,-122.40669059226074,37.785207191841934
DRUG/NARCOTIC,-122.41967178029562,37.76505012146682
OTHER OFFENSES,-122.38684926663731,37.73066480545821
OTHER OFFENSES,-122.3985958099134,37.75368415314179
ASSAULT,-122.38811267232349,37.72766899239085
OTHER OFFENSES,-122.38811267232349,37.72766899239085
VANDALISM,-122.40379325948861,37.78232358976164
LARCENY/THEFT,-122.41779128527668,37.76758565252361
ASSAULT,-122.40506548307673,37.79801347454874
OTHER OFFENSES,-122.41216093188116,37.7766597984985
ASSAULT,-122.41403325320877,37.76215866462203
DRUG/NARCOTIC,-122.40234365949415,37.7811666837563
OTHER OFFENSES,-122.38684926663731,37.73066480545821
ASSAULT,-122.38811267232349,37.72766899239085
LARCENY/THEFT,-122.40158837999071,37.7910139283214
OTHER OFFENSES,-122.42039487496012,37.74468822280299
